Algorithm,CoinName,FullName,FullyPremined,Id,ImageUrl,Name,PreMinedValue,ProofType,SortOrder,Sponsored,Symbol,TotalCoinSupply,TotalCoinsFreeFloat,Url
N/A,UnikoinGold,UnikoinGold (UKG),0,371005,/media/14913456/ukg.png,UKG,N/A,N/A,1797,False,UKG,1000000000,N/A,/coins/ukg/overview
N/A,Bitcoin Red,Bitcoin Red (BTCRED),0,371064,/media/14913463/btcred.png,BTCRED,N/A,N/A,1798,False,BTCRED,21000000,N/A,/coins/btcred/overview
N/A,eBitcoinCash,eBitcoinCash (EBCH),0,371095,/media/14913464/ebch.png,EBCH,N/A,N/A,1799,False,EBCH,21000000,N/A,/coins/ebch/overview
N/A,J Coin,J Coin (JPC*),0,371902,/media/14913466/jpc.png,JPC*,N/A,N/A,1800,False,JPC*,100000000,N/A,/coins/jpcstar/overview
N/A,AIX,AIX (AXT),0,372029,/media/14913467/axt.png,AXT,N/A,N/A,1801,False,AXT,20000000,N/A,/coins/axt/overview
N/A,Raiden Network,Raiden Network (RDN*),0,372369,/media/14913482/rdn.png,RDN*,N/A,N/A,1802,False,RDN*,100000000,N/A,/coins/rdnstar/overview
N/A,Neumark,Neumark (NEU),0,372377,/media/14913483/neu.png,NEU,N/A,N/A,1803,False,NEU,1500000000,N/A,/coins/neu/overview
Scrypt,Rupaya,Rupaya (RUPX),0,372608,/media/14913484/rupx.png,RUPX,N/A,PoW/PoS,1804,False,RUPX,8400000,N/A,/coins/rupx/overview
N/A,BlueDragon,BlueDragon (BDR),0,372637,/media/14913485/bdr.png,BDR,N/A,N/A,1805,False,BDR,728121985,N/A,/coins/bdr/overview
SHA256,Infinity Economics,Infinity Economics (XIN),0,372654,/media/14913486/xin.png,XIN,N/A,PoS,1806,False,XIN*,9000000,N/A,/coins/xin/overview
Scrypt,Dutch Coin,Dutch Coin (DUTCH),0,372748,/media/14913487/dutch.png,DUTCH,N/A,PoW/PoS,1807,False,DUTCH,440000000,N/A,/coins/dutch/overview
N/A,Trade.io,Trade.io (TIO),0,372812,/media/14913488/tio.png,TIO,N/A,N/A,1808,False,TIO,500000000,N/A,/coins/tio/overview
X13,Huncoin,Huncoin (HNC*),0,373880,/media/14913529/hnc.png,HNC*,N/A,PoW,1809,False,HNC*,86400000,N/A,/coins/hncstar/overview
Scrypt,MadCoin,MadCoin (MDC*),0,373980,/media/14913531/mdc.png,MDC*,N/A,PoW,1811,False,MDC*,10000000,N/A,/coins/mdcstar/overview
X11,Pura,Pura (PURA),0,374031,/media/14913533/pura.png,PURA,N/A,PoW,1812,False,PURA,350000000,N/A,/coins/pura/overview
NeoScrypt,Innova,Innova (INN),0,374211,/media/14913536/inn.png,INN,N/A,PoW,1813,False,INN,45000000,N/A,/coins/inn/overview
N/A,Decision Token,Decision Token (HST),0,374246,/media/14913538/hst.png,HST,N/A,N/A,1814,False,HST,48240069.5496,N/A,/coins/hst/overview
N/A,BlockMason Credit Protocol,BlockMason Credit Protocol (BCPT),0,374281,/media/16746476/bcpt.png,BCPT,N/A,N/A,1815,False,BCPT,116158667,N/A,/coins/bcpt/overview
Scrypt,Bitdeal,Bitdeal (BDL),0,374294,/media/14913539/bdl.png,BDL,N/A,PoW,1816,False,BDL,300000000,N/A,/coins/bdl/overview
N/A,COMSA,COMSA (CMS),0,374358,/media/14913540/comsa.png,CMS,N/A,N/A,1817,False,CMS,N/A,N/A,/coins/cms/overview
N/A,Billionaire Token,Billionaire Token (XBL),0,375352,/media/14913541/xbl.png,XBL,N/A,N/A,1818,False,XBL,3315372,N/A,/coins/xbl/overview
N/A,Project Zephyr,Project Zephyr (ZEPH),0,375396,/media/14913542/zeph.png,ZEPH,N/A,N/A,1819,False,ZEPH,2000000000,N/A,/coins/zeph/overview
N/A,Nuls,Nuls (NULS),0,377792,/media/14913548/nuls.png,NULS,N/A,N/A,1823,False,NULS,40000000,N/A,/coins/nuls/overview
POS 3.0,Phore,Phore (PHR*),0,377831,/media/14913549/phr.png,PHR*,N/A,N/A,1824,False,PHR*,18773269,N/A,/coins/phrstar/overview
N/A,LitecoinCash,LitecoinCash (LCASH),0,378830,/media/14913550/lcash.png,LCASH,N/A,N/A,1825,False,LCASH,12000000,N/A,/coins/lcash/overview
N/A,Confido,Confido (CFD),0,379232,/media/14913552/cfd.png,CFD,N/A,N/A,1826,False,CFD,15000000,N/A,/coins/cfd/overview
DPoS,SophiaTX,SophiaTX (SPHTX),0,379248,/media/14913551/sphtx.png,SPHTX,N/A,DPoS,1827,False,SPHTX,500000000,N/A,/coins/sphtx/overview
Scrypt,WiserCoin,WiserCoin (WSC),0,380671,/media/14913560/wsc.png,WSC,N/A,PoW,1830,False,WSC,22105263,N/A,/coins/wsc/overview
N/A,Decent.bet,Decent.bet (DBET),0,380712,/media/14913561/dbet.png,DBET,N/A,N/A,1831,False,DBET,133039762.4203,N/A,/coins/dbet/overview
Scrypt,Go!,Go! (xGOx),0,380754,/media/14913685/xgox.png,xGOx,N/A,PoW/PoS,1832,False,xGOx,1000000000,N/A,/coins/xgox/overview
N/A,Newbium,Newbium (NEWB),0,380794,/media/14913564/newb.png,NEWB,N/A,N/A,1833,False,NEWB,49000000,N/A,/coins/newb/overview
N/A,Credo,Credo (CREDO),0,382450,/media/14913573/credo-1.png,CREDO,N/A,N/A,1837,False,CREDO,1374729257.2286,N/A,/coins/credo/overview
CryptoNight,Masari,Masari (MSR),0,382536,/media/14913574/msr.png,MSR,N/A,PoW,1838,False,MSR,18500000,N/A,/coins/msr/overview
N/A,ConnectJob Token,ConnectJob Token (CJT),0,382617,/media/14913575/cjt.png,CJT,N/A,N/A,1839,False,CJT,300000000,N/A,/coins/cjt/overview
N/A,Ethersportcoin,Ethersportcoin (ESC),0,383878,/media/14913585/esc.png,ESC,N/A,N/A,1841,False,ESC*,100000000,N/A,/coins/esc/overview
N/A,Bankera,Bankera (BNK),0,384605,/media/14913602/bnk.png,BNK,N/A,N/A,1843,False,BNK,25000000000,N/A,/coins/bnk/overview
Ethash,Ellaism,Ellaism (ELLA),0,384651,/media/14913603/ella.png,ELLA,N/A,PoW,1844,False,ELLA,280000000,N/A,/coins/ella/overview
DPoS,BlockPool,BlockPool (BPL),0,384729,/media/14913604/bpl.png,BPL,N/A,N/A,1845,False,BPL,N/A,N/A,/coins/bpl/overview
N/A,RocketCoin ,RocketCoin  (ROCK*),0,384950,/media/14913607/rock1.png,ROCK*,N/A,N/A,1847,False,ROCK*,25000000,N/A,/coins/rockstar/overview
PoS,Droxne,Droxne (DRXNE),0,384953,/media/14913608/drxne.png,DRXNE,N/A,PoS,1848,False,DRXNE,N/A,N/A,/coins/drxne/overview
Scrypt,Sakuracoin,Sakuracoin (SKR),0,385866,/media/14913631/skr.png,SKR,N/A,PoW,1849,False,SKR,105100000,N/A,/coins/skr/overview
N/A,Grid+,Grid+ (GRID),0,385907,/media/14913632/grid.png,GRID,N/A,N/A,1850,False,GRID,300000000,N/A,/coins/grid/overview
Quark,PlatinumBAR,PlatinumBAR (XPTX),0,385933,/media/14913633/xptx.png,XPTX,N/A,PoW/PoS,1851,False,XPTX,N/A,N/A,/coins/xptx/overview
N/A,Genesis Vision,Genesis Vision (GVT),0,385952,/media/14913634/gvt.png,GVT,N/A,N/A,1852,False,GVT,4436644,N/A,/coins/gvt/overview
N/A,Astronaut,Astronaut (ASTRO),0,387875,/media/14913641/astro.png,ASTRO,N/A,N/A,1854,False,ASTRO,6999999,N/A,/coins/astro/overview
N/A,Mercury Protocol,Mercury Protocol (GMT),0,388042,/media/14913642/gmt.png,GMT,N/A,N/A,1855,False,GMT,1000000000,N/A,/coins/gmt/overview
N/A,Emphy,Emphy (EPY*),0,388076,/media/14913643/epy.png,EPY*,N/A,N/A,1856,False,EPY*,15375000,N/A,/coins/epystar/overview
N/A,Soarcoin,Soarcoin (SOAR),0,388145,/media/14913644/soar.png,SOAR,N/A,N/A,1857,False,SOAR,5000000000,N/A,/coins/soar/overview
Scrypt,Interstellar Holdings,Interstellar Holdings (HOLD),0,389808,/media/14913647/hold.png,HOLD,N/A,PoS,1859,False,HOLD,1970000000,N/A,/coins/hold/overview
Mars,MinexCoin,MinexCoin (MNX),0,389849,/media/14913648/mnx.png,MNX,N/A,N/A,1860,False,MNX,19000000,N/A,/coins/mnx/overview
Argon2,Credits,Credits (CRDS),0,392253,/media/14913675/crds.png,CRDS,N/A,N/A,1861,False,CRDS,95000000,N/A,/coins/crds/overview
N/A,Viuly,Viuly (VIU),0,393656,/media/14913680/viu.png,VIU,N/A,N/A,1862,False,VIU,1000000000,N/A,/coins/viu/overview
N/A,Düber,Düber (DBR),0,394055,/media/14913687/dbr.png,DBR,N/A,N/A,1864,False,DBR,2226000000,N/A,/coins/dbr/overview
N/A,Advanced Browsing Token,Advanced Browsing Token (ABT),0,394056,/media/14913683/abt.png,ABT,N/A,N/A,1865,False,ABT,300000000,N/A,/coins/abt/overview
N/A,Giftcoin,Giftcoin (GFT),0,394121,/media/14913686/gft.jpg,GFT,N/A,N/A,1866,False,GFT,N/A,N/A,/coins/gft/overview
N/A,Quantstamp,Quantstamp (QSP),0,397757,/media/15887408/qsp.png,QSP,N/A,N/A,1868,False,QSP,976442388.3211,N/A,/coins/qsp/overview
N/A,RiptideCoin,RiptideCoin (RIPT),0,398126,/media/15887409/ript.png,RIPT,N/A,N/A,1869,False,RIPT,17999429.802,N/A,/coins/ript/overview
N/A,BitBoost,BitBoost (BBT),0,398648,/media/15887410/bbt.png,BBT,N/A,N/A,1870,False,BBT,100000000,N/A,/coins/bbt/overview
NeoScrypt,GoByte,GoByte (GBX),0,398705,/media/15887411/gbx.png,GBX,N/A,PoW,1871,False,GBX,31800000,N/A,/coins/gbx/overview
X11,Castle,Castle (CSTL),0,400432,/media/15887421/cstl.png,CSTL,N/A,PoW/PoS,1872,False,CSTL, 200000000,N/A,/coins/cstl/overview
SHA256,Insta Cash Coin,Insta Cash Coin (ICC),0,400693,/media/15887424/icc.png,ICC,N/A,PoW,1875,False,ICC,300000000,N/A,/coins/icc/overview
N/A,Quoine Liquid,Quoine Liquid (QASH),0,402714,/media/15887431/qash.png,QASH,N/A,N/A,1877,False,QASH,1000000000,N/A,/coins/qash/overview
Quark,Alqo,Alqo (ALQO),0,402782,/media/16404849/alqo.png,ALQO,N/A,PoW/PoS,1878,False,ALQO,57879300,N/A,/coins/alqo/overview
Scrypt,KingN Coin,KingN Coin (KNC**),0,402805,/media/16404850/knc.png,KNC**,N/A,PoW/PoS,1879,False,KNC**,420000,N/A,/coins/kncstarstar/overview
N/A,Triaconta,Triaconta (TRIA),0,402884,/media/16404852/tria.png,TRIA,N/A,N/A,1880,False,TRIA,N/A,N/A,/coins/tria/overview
N/A,Publica,Publica (PBL),0,402980,/media/16404866/pbl.png,PBL,N/A,N/A,1881,False,PBL,33787150,N/A,/coins/pbl/overview
X11,Magnet,Magnet (MAG),0,404752,/media/16404853/mag.png,MAG,N/A,PoW/PoS,1882,False,MAG,144000000,N/A,/coins/mag/overview
N/A,STEX,STEX (STEX),0,404775,/media/16404854/stex.png,STEX,N/A,N/A,1883,False,STEX,N/A,N/A,/coins/stex/overview
N/A,Upfiring,Upfiring (UFR),0,404806,/media/16404855/ufr.png,UFR,N/A,N/A,1884,False,UFR,N/A,N/A,/coins/ufr/overview
N/A,LociCoin,LociCoin (LOCI),0,404890,/media/16404856/loci.png,LOCI,N/A,N/A,1885,False,LOCI,100000000,N/A,/coins/loci/overview
DPoS,Lamden Tau,Lamden Tau (TAU),0,405291,/media/16404857/lamden.png,TAU,N/A,DPoS,1886,False,TAU,500000000,N/A,/coins/tau/overview
N/A,Labrys,Labrys (LAB),0,405343,/media/16404858/lab.png,LAB,N/A,N/A,1887,False,LAB,430000000,N/A,/coins/lab/overview
N/A,Flixxo,Flixxo (FLIXX),0,408849,/media/16404862/flixx.png,FLIXX,N/A,N/A,1889,False,FLIXX,189151328.5746,N/A,/coins/flixx/overview
N/A,Farad,Farad (FRD),0,409128,/media/16404865/frd.png,FRD,N/A,N/A,1890,False,FRD,1600000000,N/A,/coins/frd/overview
N/A,PayFair,PayFair (PFR),0,409155,/media/16404867/pfr.png,PFR,N/A,N/A,1891,False,PFR,33000000,N/A,/coins/pfr/overview
NIST5,Electra,Electra (ECA),0,409249,/media/16404869/eca.png,ECA,N/A,PoW/PoS,1892,False,ECA,30000000000,N/A,/coins/eca/overview
N/A,Ludum token,Ludum token (LDM),0,409363,/media/16404870/ldm.png,LDM,N/A,N/A,1893,False,LDM,404926.7576,N/A,/coins/ldm/overview
N/A,LiteCoin Gold,LiteCoin Gold (LTG),0,409422,/media/16404871/ltg.png,LTG,N/A,N/A,1894,False,LTG,84000000,N/A,/coins/ltg/overview
N/A,StashPay,StashPay (STP),0,411271,/media/16404874/stp.png,STP,N/A,N/A,1896,False,STP,500000000,N/A,/coins/stp/overview
N/A,SpankChain,SpankChain (SPANK),0,411496,/media/16404890/spank.png,SPANK,N/A,N/A,1897,False,SPANK,1000000000,N/A,/coins/spank/overview
N/A,MyWish,MyWish (WISH),0,411620,/media/16404892/wish.png,WISH,N/A,N/A,1898,False,WISH,19803895.1235,N/A,/coins/wish/overview
SkunkHash,Aerium,Aerium (AERM),0,411647,/media/16404893/aerm.png,AERM,N/A,PoW/PoS,1899,False,AERM,500000000,N/A,/coins/aerm/overview
N/A,PlexCoin,PlexCoin (PLX),0,412081,/media/16404895/plx.png,PLX,N/A,N/A,1900,False,PLX,1000000000,N/A,/coins/plx/overview
N/A,Autonio,Autonio (NIO),0,412112,/media/16404894/nio.png,NIO,N/A,N/A,1901,False,NIO,220466789,N/A,/coins/nio/overview
N/A,EtherBTC,EtherBTC (ETHB),0,412197,/media/16746424/ethb.png,ETHB,N/A,N/A,1902,False,ETHB,21000000,N/A,/coins/ethb/overview
N/A,FoodCoin,FoodCoin (FOOD),0,413886,/media/16746427/food.png,FOOD,N/A,N/A,1904,False,FOOD,N/A,N/A,/coins/food/overview
Equihash,Votecoin,Votecoin (VOT),0,418671,/media/16746442/vot.png,VOT,N/A,PoW,1906,False,VOT,220000000,N/A,/coins/vot/overview
N/A,Uquid Coin,Uquid Coin (UQC),0,418694,/media/16746443/uqc.png,UQC,N/A,N/A,1907,False,UQC,40000000,N/A,/coins/uqc/overview
N/A,EthLend,EthLend (LEND),0,418778,/media/16746444/lend.png,LEND,N/A,N/A,1908,False,LEND,1299999942,N/A,/coins/lend/overview
N/A,Tio Tour Guides,Tio Tour Guides (TIO*),0,419579,/media/16746450/tio.png,TIO*,N/A,N/A,1910,False,TIO*,17100000,N/A,/coins/tiostar/overview
Multiple,SHIELD,SHIELD (XSH),0,419814,/media/16746453/xsh.png,XSH,N/A,PoW,1912,False,XSH,660000000,N/A,/coins/xsh/overview
N/A,BitCAD,BitCAD (BCD*),0,419930,/media/16746454/bcd.png,BCD*,N/A,N/A,1913,False,BCD*,100000000,N/A,/coins/bcdstar/overview
Scrypt,BridgeCoin,BridgeCoin (BCO),0,422188,/media/16746477/bco.png,BCO,N/A,PoW,1915,False,BCO*,27000000,N/A,/coins/bco/overview
NeoScrypt,Desire,Desire (DSR),0,423297,/media/16746481/dsr.png,DSR,N/A,PoW,1916,False,DSR,22000000,N/A,/coins/dsr/overview
N/A,BitDegree,BitDegree (BDG),0,423754,/media/16746482/bdg.png,BDG,N/A,N/A,1917,False,BDG,660000000,N/A,/coins/bdg/overview
N/A,onG.social,onG.social (ONG),0,428300,/media/16746484/ong.png,ONG,N/A,N/A,1918,False,ONG,300000000,N/A,/coins/ong/overview
N/A,Oyster Pearl,Oyster Pearl (PRL),0,429355,/media/16746488/prl.png,PRL,N/A,N/A,1919,False,PRL,108592693,N/A,/coins/prl/overview
N/A,BTCMoon,BTCMoon (BTCM),0,429400,/media/16746489/btcm.png,BTCM,N/A,N/A,1920,False,BTCM,21000000,N/A,/coins/btcm/overview
N/A,Ethereum Black,Ethereum Black (ETBT),0,431142,/media/16746535/etbt.png,ETBT,N/A,N/A,1922,False,ETBT,3999998.59851,N/A,/coins/etbt/overview
N/A,ZCashGOLD,ZCashGOLD (ZCG),0,431170,/media/16746536/zcg.png,ZCG,N/A,N/A,1923,False,ZCG,5000000,N/A,/coins/zcg/overview
Scrypt,Mutual Coin,Mutual Coin (MUT),0,431229,/media/16746537/mut.png,MUT,N/A,PoW/PoS,1924,False,MUT,1000000000,N/A,/coins/mut/overview
N/A,Aion,Aion (AION),0,431235,/media/16746538/aion.png,AION,N/A,N/A,1925,False,AION,465934586.66,N/A,/coins/aion/overview
Scrypt,Kittehcoin,Kittehcoin (MEOW),0,431370,/media/16746539/meow.png,MEOW,N/A,PoW,1926,False,MEOW,25000000000,N/A,/coins/meow/overview
N/A,Divi,Divi (DIVX),0,431413,/media/16746540/divx.png,DIVX,N/A,N/A,1927,False,DIVX,6171607,N/A,/coins/divx/overview
Scrypt,Cash & Back Coin,Cash & Back Coin (CNBC),0,431621,/media/16746541/cnbc.png,CNBC,N/A,PoW/PoS,1928,False,CNBC,210000000,N/A,/coins/cnbc/overview
N/A,RChain,RChain (RHOC),0,434666,/media/16746544/rhoc.png,RHOC,N/A,N/A,1929,False,RHOC,870663574,N/A,/coins/rhoc/overview
N/A, Arcade City, Arcade City (ARC*),0,435659,/media/16746547/arc.png,ARC*,N/A,N/A,1930,False,ARC*,9525398,N/A,/coins/arcstar/overview
CryptoNight,UltraNote,UltraNote (XUN),0,436007,/media/16746548/xun.png,XUN,N/A,PoW,1931,False,XUN,85000000000,N/A,/coins/xun/overview
N/A,RAFL,RAFL (RFL),0,436162,/media/16746549/rfl.png,RFL,N/A,N/A,1932,False,RFL,100000000,N/A,/coins/rfl/overview
N/A,ELTCOIN,ELTCOIN (ELTCOIN),0,438867,/media/16746556/eltcoin.png,ELTCOIN,N/A,N/A,1934,False,ELTCOIN,100000000 ,N/A,/coins/eltcoin/overview
N/A,Gold Reward Token,Gold Reward Token (GRX),0,439136,/media/16746557/grx.png,GRX,N/A,N/A,1935,False,GRX,20000000,N/A,/coins/grx/overview
N/A,Eroscoin,Eroscoin (ERO),0,439579,/media/16746561/ero.png,ERO,N/A,N/A,1937,False,ERO,240000000,N/A,/coins/ero/overview
N/A,CyberMiles,CyberMiles (CMT*),0,439963,/media/16746569/cmt.png,CMT*,N/A,N/A,1938,False,CMT*,1000000000,N/A,/coins/cmtstar/overview
N/A,Relex,Relex (RLX),0,441616,/media/16746570/rlx.png,RLX,N/A,N/A,1939,False,RLX,2000000000,N/A,/coins/rlx/overview
Scrypt,People,People (MAN),0,446051,/media/16746574/man.png,MAN,N/A,PoW,1940,False,MAN,7500000000,N/A,/coins/man/overview
N/A,CryptoWave,CryptoWave (CWV),0,446121,/media/16746575/cwv.png,CWV,N/A,N/A,1941,False,CWV,1000000,N/A,/coins/cwv/overview
DPoS,Achain,Achain (ACT*),0,446372,/media/16746576/act.png,ACT*,N/A,DPoS,1942,False,ACT*,1000000000,N/A,/coins/actstar/overview
SHA256,Neuro,Neuro (NRO),0,447315,/media/16746592/nro.png,NRO,N/A,PoW/PoS,1943,False,NRO,20000000,N/A,/coins/nro/overview
Quark,Social Send,Social Send (SEND),0,449573,/media/16746577/send.png,SEND,N/A,PoW/PoS,1944,False,SEND,150000000,N/A,/coins/send/overview
SHA256,GlobalToken,GlobalToken (GLT),0,449614,/media/16746578/glt.png,GLT,N/A,PoW,1945,False,GLT,168000000,N/A,/coins/glt/overview
CryptoNight,BitCoal,BitCoal (COAL),0,453581,/media/16746586/coal.png,COAL,N/A,PoW,1947,False,COAL,12500000,N/A,/coins/coal/overview
Ethash,DaxxCoin,DaxxCoin (DAXX),0,453647,/media/16746587/daxx.png,DAXX,N/A,PoW,1948,False,DAXX,10000000000,N/A,/coins/daxx/overview
NIST5,Bulwark,Bulwark (BWK),0,453855,/media/16746590/bwk.png,BWK,N/A,PoW/PoS,1949,False,BWK,27716121,N/A,/coins/bwk/overview
N/A,Monero Gold,Monero Gold (XMRG),0,463101,/media/16746651/xmrg.png,XMRG,N/A,N/A,1951,False,XMRG,21000000 ,N/A,/coins/xmrg/overview
N/A,EthereumBitcoin,EthereumBitcoin (BTCE),0,463700,/media/16746600/btce.png,BTCE,N/A,N/A,1952,False,BTCE,21000000,N/A,/coins/btce/overview
N/A,FlypMe,FlypMe (FYP),0,464920,/media/16746604/fyp.png,FYP,N/A,N/A,1953,False,FYP,35277363,N/A,/coins/fyp/overview
Scrypt,BoxyCoin,BoxyCoin (BOXY),0,465681,/media/16746605/boxy.png,BOXY,N/A,PoW,1954,False,BOXY,100000000,N/A,/coins/boxy/overview
N/A,NagaCoin,NagaCoin (NGC),0,466339,/media/16746609/ngc.png,NGC,N/A,N/A,1955,False,NGC,400000000,N/A,/coins/ngc/overview
N/A,Universa,Universa (UTN),0,466492,/media/16746611/utn.png,UTN,N/A,N/A,1956,False,UTN,N/A,N/A,/coins/utn/overview
N/A,ETHGAS,ETHGAS (EGAS),0,466786,/media/16746616/egas.png,EGAS,N/A,N/A,1957,False,EGAS,"13,792,050",N/A,/coins/egas/overview
N/A,Digital Assets Power Play,Digital Assets Power Play (DPP),0,466977,/media/16746618/dpp.png,DPP,N/A,N/A,1958,False,DPP,100000000,N/A,/coins/dpp/overview
N/A,TargetCoin,TargetCoin (TGT),0,472769,/media/16746629/tgt.png,TGT,N/A,N/A,1960,False,TGT,2000100000,N/A,/coins/tgt/overview
SHA256,XinFin Coin,XinFin Coin (XDC),0,477743,/media/16746634/xdc.png,XDC,N/A,PoS,1961,False,XDC,100000000000,N/A,/coins/xdc/overview
N/A,BMChain,BMChain (BMT),0,481737,/media/16746638/bmt.png,BMT,N/A,N/A,1962,False,BMT,1000000000,N/A,/coins/bmt/overview
N/A,Biocoin,Biocoin (BIO),0,484355,/media/16746639/bio.png,BIO,N/A,N/A,1963,False,BIO,10000000000,N/A,/coins/bio/overview
N/A,BTC Lite,BTC Lite (BTCL),0,486837,/media/16746647/btcl.png,BTCL,N/A,N/A,1966,False,BTCL,21000000,N/A,/coins/btcl/overview
N/A,PeepCoin,PeepCoin (PCN),0,486886,/media/16746648/pcn.png,PCN,N/A,PoW/PoS,1967,False,PCN,40000000000,N/A,/coins/pcn/overview
N/A,Bitcoin Revolution,Bitcoin Revolution (RBTC),0,491479,/media/16746652/rbtc.png,RBTC,N/A,N/A,1970,False,RBTC,21000000,N/A,/coins/rbtc/overview
N/A,Verify,Verify (CRED),0,502301,/media/16746661/cred.png,CRED,N/A,N/A,1971,False,CRED,29997543,N/A,/coins/cred/overview
Scrypt,Kalkulus,Kalkulus (KLK),0,517193,/media/16746667/klk.png,KLK,N/A,PoW,1973,False,KLK,20000000,N/A,/coins/klk/overview
X11,AC3,AC3 (AC3),0,517389,/media/16746668/ac3.png,AC3,N/A,PoW,1974,False,AC3,100000000,N/A,/coins/ac3/overview
N/A,GIFTO,GIFTO (GTO),0,517477,/media/16746671/gto.png,GTO,N/A,N/A,1975,False,GTO,1000000000,N/A,/coins/gto/overview
N/A,Time New Bank,Time New Bank (TNB),0,517483,/media/16746672/tnb.png,TNB,N/A,N/A,1976,False,TNB,5541877892.218590616799998,N/A,/coins/tnb/overview
SHA256,CHIPS,CHIPS (CHIPS),0,517603,/media/16746673/chips.png,CHIPS,N/A,PoW,1977,False,CHIPS*,21000000,N/A,/coins/chips/overview
N/A,Hacken,Hacken (HKN),0,517775,/media/16746674/hkn.png,HKN,N/A,N/A,1978,False,HKN,5600000,N/A,/coins/hkn/overview
N/A,B2B,B2B (B2BX),0,517795,/media/12318185/b2bx.png,B2BX,N/A,N/A,1979,False,B2B,19822337.199585433103319875,N/A,/coins/b2bx/overview
N/A,LockChain,LockChain (LOC*),0,517896,/media/16746675/loc.png,LOC*,N/A,N/A,1980,False,LOC*,18585933,N/A,/coins/locstar/overview
CryptoNight,IntenseCoin,IntenseCoin (ITNS),0,522090,/media/16746694/itns.png,ITNS,N/A,PoW,1982,False,ITNS,N/A,N/A,/coins/itns/overview
N/A,SmartMesh,SmartMesh (SMT*),0,524113,/media/16746697/smt.png,SMT*,N/A,N/A,1984,False,SMT*,3141592653 ,N/A,/coins/smtstar/overview
Scrypt,GermanCoin,GermanCoin (GER),0,531089,/media/16746741/ger.png,GER,N/A,PoW/PoS,1985,False,GER,50000000000,N/A,/coins/ger/overview
Scrypt,LiteCoin Ultra,LiteCoin Ultra (LTCU),0,531408,/media/16746704/ltcu.png,LTCU,N/A,PoW/PoS,1986,False,LTCU,150000000,N/A,/coins/ltcu/overview
N/A,MobileGo,MobileGo (EMGO),0,531426,/media/16746703/emgo.png,EMGO,N/A,N/A,1987,False,EMGO,100000000,N/A,/coins/emgo/overview
N/A,Bitair,Bitair (BTCA),0,531559,/media/16746705/btca.png,BTCA,N/A,N/A,1988,False,BTCA,1000000000,N/A,/coins/btca/overview
Ethash,EthereumFog,EthereumFog (ETF),0,536137,/media/16746737/etf.png,ETF,N/A,PoW,1990,False,ETF,N/A,N/A,/coins/etf/overview
DPoS,BitcoinX,BitcoinX (BCX*),0,536213,/media/16746738/bcx.png,BCX*,N/A,DPoS,1991,False,BCX*,210000000000,N/A,/coins/bcxstar/overview
N/A,Luxmi Coin,Luxmi Coin (LUX**),0,536278,/media/16746739/lux.png,LUX**,N/A,PoW/PoS,1992,False,LUX**,N/A,N/A,/coins/luxstarstar/overview
Lyra2REv2,Straks,Straks (STAK),0,536279,/media/16746740/stak.png,STAK,N/A,PoW,1993,False,STAK,150000000,N/A,/coins/stak/overview
N/A,BannerCoin,BannerCoin (BCOIN),0,536905,/media/16746742/bcoin.png,BCOIN,N/A,N/A,1994,False,BCOIN,100000000,N/A,/coins/bcoin/overview
N/A,MediBloc,MediBloc (MED*),0,542140,/media/16746766/med.png,MED*,N/A,N/A,1995,False,MED*,7966384100,N/A,/coins/medstar/overview
N/A,Bounty0x,Bounty0x (BNTY),0,543363,/media/20780588/bnty.png,BNTY,N/A,N/A,1997,False,BNTY,500000000,N/A,/coins/bnty/overview
N/A,DeepBrain Chain,DeepBrain Chain (DBC),0,586088,/media/20780608/dbc.png,DBC,N/A,N/A,2003,False,DBC,10000000000,N/A,/coins/dbc/overview
Scrypt,PopularCoin,PopularCoin (POP),0,586409,/media/20780610/pop.png,POP,N/A,PoW,2005,False,POP,4999999999,N/A,/coins/pop/overview
X11,PhantomX,PhantomX (PNX),0,586567,/media/20780612/pnx.png,PNX,N/A,PoW/PoS,2007,False,PNX,50000000,N/A,/coins/pnx/overview
N/A,BitAsean,BitAsean (BAS),0,586638,/media/20780613/bas.png,BAS,N/A,N/A,2008,False,BAS,30000000,N/A,/coins/bas/overview
N/A,United Traders Token,United Traders Token (UTT),0,587261,/media/20780614/utt.png,UTT,N/A,N/A,2009,False,UTT,100000000,N/A,/coins/utt/overview
X11,HomeBlockCoin,HomeBlockCoin (HBC),0,589829,/media/20780615/hbc.png,HBC,N/A,PoW/PoS,2010,False,HBC,28000000,N/A,/coins/hbc/overview
N/A,MicroMoney,MicroMoney (AMM),0,589881,/media/20780616/amm.png,AMM,N/A,N/A,2011,False,AMM,17532943.47918,N/A,/coins/amm/overview
Scrypt,DavorCoin,DavorCoin (DAV),0,596972,/media/20780624/dav.png,DAV,N/A,N/A,2012,False,DAV,40000000,N/A,/coins/dav/overview
PoS,Copico,Copico (XCPO),0,597029,/media/20780625/xcpo.png,XCPO,N/A,N/A,2013,False,XCPO,122500000,N/A,/coins/xcpo/overview
N/A,Guaranteed Entrance Token,Guaranteed Entrance Token (GET),0,597181,/media/20780626/get.png,GET,N/A,N/A,2014,False,GET,33368773,N/A,/coins/get/overview
N/A,Index ERC20,Index ERC20 (ERC20),0,597540,/media/20780627/erc20.png,ERC20,N/A,N/A,2015,False,ERC20,12079767119,N/A,/coins/erc20/overview
